기준일자,시도명,시군명,시군코드,저수율(퍼센트),평년(퍼센트),평년대비(퍼센트),가뭄단계
2024-01-03,전남,무안군,46840,83.6,70,119.5,정상
2024-01-03,전남,함평군,46860,89.4,67.7,132,정상
2024-01-03,전남,영광군,46870,81.5,66.1,123.4,정상
2024-01-03,전남,장성군,46880,81.8,60.5,135.2,정상
2024-01-03,전남,완도군,46890,83.2,71.6,116.2,정상
2024-01-03,전남,진도군,46900,84,67.9,123.8,정상
2024-01-03,전남,신안군,46910,86.6,69.6,124.5,정상
2024-01-03,경북,포항시,47110,89.3,74.8,119.4,정상
2024-01-03,경북,경주시,47130,89.9,70.5,127.5,정상
2024-01-03,경북,김천시,47150,87.9,83.6,105.2,정상
2024-01-03,경북,안동시,47170,84.7,74.4,113.9,정상
2024-01-03,경북,구미시,47190,91,76.6,118.8,정상
2024-01-03,경북,영주시,47210,92.5,78.2,118.3,정상
2024-01-03,경북,영천시,47230,85.2,77.1,110.4,정상
2024-01-03,경북,상주시,47250,93.7,74.8,125.3,정상
2024-01-03,경북,문경시,47280,90.6,80.8,112.1,정상
2024-01-03,경북,경산시,47290,88.2,71.4,123.5,정상
2024-01-03,대구,군위군,47720,98.9,78.5,125.9,정상
2024-01-03,경북,의성군,47730,83.6,63.5,131.7,정상
2024-01-03,경북,청송군,47750,87.9,59.9,146.8,정상
2024-01-03,경북,영양군,47760,93.4,79,118.1,정상
2024-01-03,경북,영덕군,47770,97.1,73.2,132.6,정상
2024-01-03,경북,청도군,47820,86.7,74,117.1,정상
2024-01-03,경북,고령군,47830,87,63.3,137.5,정상
2024-01-03,경북,성주군,47840,86,64.9,132.4,정상
2024-01-03,경북,칠곡군,47850,80.6,79.2,101.7,정상
2024-01-03,경북,예천군,47900,85.6,74.6,114.7,정상
2024-01-03,경북,봉화군,47920,99.3,56.6,175.4,정상
2024-01-03,경북,울진군,47930,88.4,74.3,119,정상
2024-01-03,경북,울릉군,47940,0,0,100,정상
2024-01-03,경남,창원시,48120,71.2,62.8,113.3,정상
2024-01-03,경남,진주시,48170,89.6,68.9,129.9,정상
2024-01-03,경남,통영시,48220,89.5,76.6,116.9,정상
2024-01-03,경남,사천시,48240,90,77.5,116.2,정상
2024-01-03,경남,김해시,48250,99.6,55.5,179.5,정상
2024-01-03,경남,밀양시,48270,90.3,71.8,125.6,정상
2024-01-03,경남,거제시,48310,94.9,78.8,120.5,정상
2024-01-03,경남,양산시,48330,86.7,87.5,99,정상
2024-01-03,경남,의령군,48720,96.7,75.4,128.3,정상
2024-01-03,경남,함안군,48730,80,67.7,118.1,정상
2024-01-03,경남,창녕군,48740,79.8,69.8,114.4,정상
2024-01-03,경남,고성군,48820,85.2,73.5,116,정상
2024-01-03,경남,남해군,48840,86.9,74.5,116.7,정상
2024-01-03,경남,하동군,48850,81.2,69,117.8,정상
2024-01-03,경남,산청군,48860,79.8,79.9,99.9,정상
2024-01-03,경남,함양군,48870,99.6,60.8,163.8,정상
2024-01-03,경남,거창군,48880,89.6,67.4,133,정상
2024-01-03,경남,합천군,48890,91.5,74.5,122.9,정상
2024-01-03,제주,제주시,50110,42.5,56.5,75.3,정상
2024-01-03,제주,서귀포시,50130,30.5,52.6,58,주의
2024-01-04,서울,서울시,11000,0,0,100,정상
2024-01-04,부산,부산,26000,0,0,100,정상
2024-01-04,부산,기장군,26710,100,85.6,116.8,정상
2024-01-04,대구,대구,27000,78.3,76.7,102.1,정상
2024-01-04,대구,달성군,27710,95.2,72.4,131.5,정상
2024-01-04,인천,인천,28000,0,0,100,정상
2024-01-04,인천,강화군,28710,91.9,81.8,112.3,정상
2024-01-04,인천,옹진군,28720,50,50,100,정상
2024-01-04,광주,광주,29000,89.4,66.6,134.2,정상
2024-01-04,대전,대전,30000,84.7,88.6,95.6,정상
2024-01-04,울산,울산,31000,93.8,77.6,120.9,정상
2024-01-04,울산,울주군,31710,94.8,78.7,120.4,정상
2024-01-04,세종,세종시,36110,87.5,75.6,115.8,정상
2024-01-04,경기,수원시,41110,94,84.5,111.3,정상
2024-01-04,경기,성남시,41130,96.5,89.1,108.2,정상
2024-01-04,경기,의정부시,41150,0,0,100,정상
2024-01-04,경기,안양시,41170,0,0,100,정상
2024-01-04,경기,부천시,41190,0,0,100,정상
2024-01-04,경기,광명시,41210,70.1,80,87.6,정상
2024-01-04,경기,평택시,41220,74.7,77.3,96.7,정상
2024-01-04,경기,동두천시,41250,0,0,100,정상
2024-01-04,경기,안산시,41270,99.9,75,133.2,정상
2024-01-04,경기,고양시,41280,0,0,100,정상
2024-01-04,경기,과천시,41290,92.7,95.9,96.6,정상
2024-01-04,경기,구리시,41310,0,0,100,정상
2024-01-04,경기,남양주시,41360,92.5,82.9,111.5,정상
2024-01-04,경기,오산시,41370,94.3,87.9,107.3,정상
2024-01-04,경기,시흥시,41390,100,88.4,113.2,정상
2024-01-04,경기,군포시,41410,90.3,92.2,98,정상
2024-01-04,경기,의왕시,41430,90.2,80.2,112.4,정상
2024-01-04,경기,하남시,41450,84.9,75,113.2,정상
2024-01-04,경기,용인시,41460,86.3,80.5,107.1,정상
2024-01-04,경기,파주시,41480,96.8,88.8,109,정상
2024-01-04,경기,이천시,41500,86.6,85.3,101.4,정상
2024-01-04,경기,안성시,41550,94.1,81.9,114.9,정상
2024-01-04,경기,김포시,41570,95.7,73.5,130.3,정상
2024-01-04,경기,화성시,41590,90.9,83.5,108.9,정상
2024-01-04,경기,광주시,41610,98.7,94.5,104.5,정상
2024-01-04,경기,양주시,41630,96.7,83.1,116.3,정상
2024-01-04,경기,포천시,41650,93.6,86.2,108.6,정상
2024-01-04,경기,여주시,41670,93.1,71.9,129.6,정상
2024-01-04,경기,연천군,41800,79.6,91.4,87.2,정상
2024-01-04,경기,가평군,41820,70.2,75,93.6,정상
2024-01-04,경기,양평군,41830,88.7,77.2,114.9,정상
2024-01-04,강원,춘천시,42110,83.4,71.2,117.1,정상
2024-01-04,강원,원주시,42130,85.6,79.7,107.5,정상
2024-01-04,강원,강릉시,42150,94.6,81.7,115.7,정상
2024-01-04,강원,동해시,42170,75,75,100.1,정상
2024-01-04,강원,태백시,42190,0,0,100,정상
2024-01-04,강원,속초시,42210,84.6,66.9,126.5,정상
2024-01-04,강원,삼척시,42230,83,91,91.2,정상
2024-01-04,강원,홍천군,42720,92,79,116.4,정상
2024-01-04,강원,횡성군,42730,96.5,90.5,106.7,정상
2024-01-04,강원,영월군,42750,86,86,100,정상
2024-01-04,강원,평창군,42760,99.8,94.5,105.6,정상
2024-01-04,강원,정선군,42770,0,0,100,정상
2024-01-04,강원,철원군,42780,93.5,87.3,107.2,정상
2024-01-04,강원,화천군,42790,77.2,76.6,100.8,정상
2024-01-04,강원,양구군,42800,95,91.2,104.2,정상
2024-01-04,강원,인제군,42810,78.5,82,95.7,정상
2024-01-04,강원,고성군,42820,86.2,82,105.1,정상
2024-01-04,강원,양양군,42830,99.5,88.2,112.8,정상
2024-01-04,충북,청주시,43110,95,85.5,111,정상
2024-01-04,충북,충주시,43130,96.1,79.6,120.7,정상
2024-01-04,충북,제천시,43150,95.3,92.9,102.6,정상
2024-01-04,충북,보은군,43720,89.1,64,139.2,정상
2024-01-04,충북,옥천군,43730,96.8,83.5,115.9,정상
2024-01-04,충북,영동군,43740,96.6,79.5,121.5,정상
2024-01-04,충북,증평군,43745,95.6,56.7,168.6,정상
2024-01-04,충북,진천군,43750,65.8,77.7,84.7,정상
2024-01-04,충북,괴산군,43760,95.4,82.5,115.6,정상
2024-01-04,충북,음성군,43770,94,82.2,114.4,정상
2024-01-04,충북,단양군,43800,98.3,93,105.6,정상
2024-01-04,충남,천안시,44130,96.7,82.6,117.1,정상
2024-01-04,충남,공주시,44150,98.3,72.3,135.8,정상
2024-01-04,충남,보령시,44180,85.3,80.9,105.5,정상
2024-01-04,충남,아산시,44200,99.3,86,115.5,정상
2024-01-04,충남,서산시,44210,90.9,81.7,111.3,정상
2024-01-04,충남,논산시,44230,89.9,79.7,112.7,정상
2024-01-04,충남,계룡시,44250,93,100,93,정상
2024-01-04,충남,당진시,44270,85.2,81,105.2,정상
2024-01-04,충남,금산군,44710,96,72.2,133,정상
2024-01-04,충남,부여군,44760,98.5,77,128,정상
2024-01-04,충남,서천군,44770,99.9,80.1,124.8,정상
2024-01-04,충남,청양군,44790,98.7,80.6,122.4,정상
2024-01-04,충남,홍성군,44800,90.6,79.5,114,정상
2024-01-04,충남,예산군,44810,90.9,85.4,106.5,정상
2024-01-04,충남,태안군,44825,92.6,88.4,104.8,정상
2024-01-04,전북,전주시,45110,71.6,69.4,103.1,정상
2024-01-04,전북,군산시,45130,66.9,70,95.7,정상
2024-01-04,전북,익산시,45140,98.2,79.4,123.7,정상
2024-01-04,전북,정읍시,45180,93.9,68.1,138,정상
2024-01-04,전북,남원시,45190,86.1,69.2,124.3,정상
2024-01-04,전북,김제시,45210,84.1,71.8,117.2,정상
2024-01-04,전북,완주군,45710,79.8,58.4,136.7,정상
2024-01-04,전북,진안군,45720,84,56,150.1,정상
2024-01-04,전북,무주군,45730,81.9,61.4,133.4,정상
2024-01-04,전북,장수군,45740,88.4,62.8,140.7,정상
2024-01-04,전북,임실군,45750,98.9,79.1,125,정상
2024-01-04,전북,순창군,45770,84,67,125.4,정상
2024-01-04,전북,고창군,45790,75.5,71.9,105,정상
2024-01-04,전북,부안군,45800,73.2,69.2,105.8,정상
2024-01-04,전남,목포시,46110,68.5,62,110.5,정상
2024-01-04,전남,여수시,46130,91,76.6,118.8,정상
2024-01-04,전남,순천시,46150,86.6,76.9,112.6,정상
2024-01-04,전남,나주시,46170,66.5,56.2,118.4,정상
2024-01-04,전남,광양시,46230,74.5,81.9,91,정상
2024-01-04,전남,담양군,46710,80.3,60.8,132.1,정상
2024-01-04,전남,곡성군,46720,91.7,61.9,148.1,정상
2024-01-04,전남,구례군,46730,76.4,71.9,106.3,정상
2024-01-04,전남,고흥군,46770,80.3,73.5,109.3,정상
2024-01-04,전남,보성군,46780,76.9,76.5,100.5,정상
2024-01-04,전남,화순군,46790,87.1,65.1,133.7,정상
2024-01-04,전남,장흥군,46800,83.2,69.2,120.3,정상
2024-01-04,전남,강진군,46810,87,68.4,127.2,정상
2024-01-04,전남,해남군,46820,73.9,66.4,111.3,정상
2024-01-04,전남,영암군,46830,80.8,64.9,124.4,정상
2024-01-04,전남,무안군,46840,83.5,70,119.4,정상
2024-01-04,전남,함평군,46860,89.2,67.9,131.4,정상
2024-01-04,전남,영광군,46870,81.2,66.1,122.8,정상
2024-01-04,전남,장성군,46880,81.6,60.5,134.7,정상
2024-01-04,전남,완도군,46890,83.2,71.6,116.3,정상
2024-01-04,전남,진도군,46900,83.7,67.9,123.3,정상
2024-01-04,전남,신안군,46910,86.6,69.6,124.4,정상
2024-01-04,경북,포항시,47110,89.4,74.8,119.5,정상
2024-01-04,경북,경주시,47130,90,70.7,127.4,정상
2024-01-04,경북,김천시,47150,89.6,83.6,107.2,정상
2024-01-04,경북,안동시,47170,83.5,74.4,112.3,정상
2024-01-04,경북,구미시,47190,91,76.6,118.8,정상
2024-01-04,경북,영주시,47210,91.9,78.1,117.7,정상
2024-01-04,경북,영천시,47230,85.2,76.8,111,정상
2024-01-04,경북,상주시,47250,93.7,74.8,125.3,정상
2024-01-04,경북,문경시,47280,90.6,80.8,112.2,정상
2024-01-04,경북,경산시,47290,88.2,71.4,123.5,정상
2024-01-04,대구,군위군,47720,98.9,78.5,125.9,정상
2024-01-04,경북,의성군,47730,83.5,63.5,131.6,정상
2024-01-04,경북,청송군,47750,87.9,60,146.5,정상
2024-01-04,경북,영양군,47760,93.4,79,118.2,정상
2024-01-04,경북,영덕군,47770,97,73.3,132.5,정상
2024-01-04,경북,청도군,47820,86.8,74,117.3,정상
2024-01-04,경북,고령군,47830,87,63.3,137.4,정상
2024-01-04,경북,성주군,47840,86,64.9,132.4,정상
2024-01-04,경북,칠곡군,47850,80.7,79.2,101.9,정상
2024-01-04,경북,예천군,47900,85.5,74.6,114.5,정상
2024-01-04,경북,봉화군,47920,99.3,56.6,175.4,정상
2024-01-04,경북,울진군,47930,88.1,74.2,118.6,정상
2024-01-04,경북,울릉군,47940,0,0,100,정상
2024-01-04,경남,창원시,48120,71.3,62.8,113.4,정상
2024-01-04,경남,진주시,48170,89.6,68.9,129.9,정상
2024-01-04,경남,통영시,48220,89.4,76.6,116.8,정상
2024-01-04,경남,사천시,48240,90,77.5,116.2,정상
2024-01-04,경남,김해시,48250,99.8,55.6,179.4,정상
2024-01-04,경남,밀양시,48270,90.3,71.8,125.7,정상
2024-01-04,경남,거제시,48310,94.9,79,120.1,정상
2024-01-04,경남,양산시,48330,86.7,87.5,99,정상
2024-01-04,경남,의령군,48720,96.7,75.4,128.3,정상
2024-01-04,경남,함안군,48730,80.1,67.8,118.1,정상
2024-01-04,경남,창녕군,48740,79.8,69.8,114.4,정상
2024-01-04,경남,고성군,48820,85.1,73.5,115.7,정상
2024-01-04,경남,남해군,48840,86.9,74.5,116.7,정상
2024-01-04,경남,하동군,48850,81.2,69,117.7,정상
2024-01-04,경남,산청군,48860,77.7,79.7,97.5,정상
2024-01-04,경남,함양군,48870,99.6,60.8,163.7,정상
2024-01-04,경남,거창군,48880,89.5,67.4,132.8,정상
2024-01-04,경남,합천군,48890,91.5,74.5,122.9,정상
2024-01-04,제주,제주시,50110,42.6,56.5,75.3,정상
2024-01-04,제주,서귀포시,50130,30.7,52.6,58.4,주의
2024-01-05,서울,서울시,11000,0,0,100,정상
2024-01-05,부산,부산,26000,0,0,100,정상
2024-01-05,부산,기장군,26710,100,85.6,116.8,정상
2024-01-05,대구,대구,27000,78.2,76.7,102,정상
2024-01-05,대구,달성군,27710,95.2,72.4,131.5,정상
2024-01-05,인천,인천,28000,0,0,100,정상
2024-01-05,인천,강화군,28710,91.9,81.8,112.3,정상
2024-01-05,인천,옹진군,28720,50,50,100,정상
2024-01-05,광주,광주,29000,89.4,66.6,134.1,정상
2024-01-05,대전,대전,30000,85.1,88.7,96,정상
2024-01-05,울산,울산,31000,93.8,77.7,120.8,정상
2024-01-05,울산,울주군,31710,94.8,79.2,119.6,정상
2024-01-05,세종,세종시,36110,84.7,75.6,112,정상
2024-01-05,경기,수원시,41110,94,84.6,111.2,정상
2024-01-05,경기,성남시,41130,96.5,89.4,108,정상
2024-01-05,경기,의정부시,41150,0,0,100,정상
2024-01-05,경기,안양시,41170,0,0,100,정상
2024-01-05,경기,부천시,41190,0,0,100,정상
2024-01-05,경기,광명시,41210,70.1,80,87.6,정상
2024-01-05,경기,평택시,41220,82.6,76.6,107.9,정상
2024-01-05,경기,동두천시,41250,0,0,100,정상
2024-01-05,경기,안산시,41270,99.9,75,133.2,정상
2024-01-05,경기,고양시,41280,0,0,100,정상
2024-01-05,경기,과천시,41290,96.8,96.2,100.7,정상
2024-01-05,경기,구리시,41310,0,0,100,정상
2024-01-05,경기,남양주시,41360,93.1,83,112.2,정상
2024-01-05,경기,오산시,41370,94.3,87.9,107.3,정상
2024-01-05,경기,시흥시,41390,100,88.5,113,정상
2024-01-05,경기,군포시,41410,90.3,92.2,98,정상
2024-01-05,경기,의왕시,41430,90.1,80.3,112.2,정상
2024-01-05,경기,하남시,41450,84.9,75,113.2,정상
2024-01-05,경기,용인시,41460,86.8,80.2,108.3,정상
2024-01-05,경기,파주시,41480,96.7,88.9,108.8,정상
2024-01-05,경기,이천시,41500,86.6,85.5,101.3,정상
2024-01-05,경기,안성시,41550,94.3,81.9,115.2,정상
2024-01-05,경기,김포시,41570,96.7,73.5,131.6,정상
2024-01-05,경기,화성시,41590,90.7,83.6,108.5,정상
2024-01-05,경기,광주시,41610,98.7,94.5,104.5,정상
2024-01-05,경기,양주시,41630,96.7,83.2,116.3,정상
2024-01-05,경기,포천시,41650,93.6,86.2,108.6,정상
2024-01-05,경기,여주시,41670,93.2,71.9,129.6,정상
2024-01-05,경기,연천군,41800,80.3,91.4,87.9,정상
2024-01-05,경기,가평군,41820,70.2,75,93.6,정상
2024-01-05,경기,양평군,41830,90.4,77.3,117,정상
2024-01-05,강원,춘천시,42110,83,71.2,116.4,정상
2024-01-05,강원,원주시,42130,85.9,79.7,107.8,정상
2024-01-05,강원,강릉시,42150,94.6,81.7,115.8,정상
2024-01-05,강원,동해시,42170,75,75,100.1,정상
2024-01-05,강원,태백시,42190,0,0,100,정상
2024-01-05,강원,속초시,42210,84.6,66.9,126.5,정상
2024-01-05,강원,삼척시,42230,82.2,91.1,90.3,정상
2024-01-05,강원,홍천군,42720,92,79,116.4,정상
2024-01-05,강원,횡성군,42730,96.5,90.5,106.6,정상
2024-01-05,강원,영월군,42750,86,86,100,정상
2024-01-05,강원,평창군,42760,99.8,94.5,105.6,정상
2024-01-05,강원,정선군,42770,0,0,100,정상
2024-01-05,강원,철원군,42780,94.1,87.3,107.7,정상
2024-01-05,강원,화천군,42790,77.2,76.6,100.8,정상
2024-01-05,강원,양구군,42800,95,91.2,104.2,정상
2024-01-05,강원,인제군,42810,78.5,82,95.7,정상
2024-01-05,강원,고성군,42820,86.3,82,105.2,정상
2024-01-05,강원,양양군,42830,99.5,88.3,112.7,정상
2024-01-05,충북,청주시,43110,95,85.5,111,정상
2024-01-05,충북,충주시,43130,96.1,79.7,120.6,정상
2024-01-05,충북,제천시,43150,95.4,93,102.6,정상
2024-01-05,충북,보은군,43720,89.1,64,139.1,정상
2024-01-05,충북,옥천군,43730,96.8,83.6,115.8,정상
2024-01-05,충북,영동군,43740,96.5,79.5,121.4,정상
2024-01-05,충북,증평군,43745,95.6,56.7,168.5,정상
2024-01-05,충북,진천군,43750,91.4,78.6,116.3,정상
2024-01-05,충북,괴산군,43760,95.4,82.5,115.6,정상
2024-01-05,충북,음성군,43770,94.1,82.2,114.5,정상
2024-01-05,충북,단양군,43800,98.3,93.1,105.5,정상
2024-01-05,충남,천안시,44130,96.7,82.6,117,정상
2024-01-05,충남,공주시,44150,98.3,72.4,135.8,정상
2024-01-05,충남,보령시,44180,85.4,81,105.5,정상
2024-01-05,충남,아산시,44200,99.5,86.1,115.5,정상
2024-01-05,충남,서산시,44210,87,81.7,106.5,정상
2024-01-05,충남,논산시,44230,90.2,79.8,113,정상
2024-01-05,충남,계룡시,44250,93,100,93,정상
2024-01-05,충남,당진시,44270,85.2,81,105.1,정상
2024-01-05,충남,금산군,44710,96,72.2,132.9,정상
2024-01-05,충남,부여군,44760,98.5,77,127.9,정상
2024-01-05,충남,서천군,44770,99.9,80.2,124.7,정상
2024-01-05,충남,청양군,44790,98.7,80.7,122.4,정상
2024-01-05,충남,홍성군,44800,90.2,79.6,113.4,정상
2024-01-05,충남,예산군,44810,91.4,85.3,107.1,정상
2024-01-05,충남,태안군,44825,92.6,88.4,104.8,정상
2024-01-05,전북,전주시,45110,71.6,69.5,103,정상
2024-01-05,전북,군산시,45130,66.8,70,95.4,정상
2024-01-05,전북,익산시,45140,98.2,79.5,123.6,정상
2024-01-05,전북,정읍시,45180,93.9,68.1,137.8,정상
2024-01-05,전북,남원시,45190,86.4,69.3,124.7,정상
2024-01-05,전북,김제시,45210,84,71.8,116.9,정상
2024-01-05,전북,완주군,45710,79.3,58.4,135.9,정상
2024-01-05,전북,진안군,45720,82.8,56,148,정상
2024-01-05,전북,무주군,45730,81.6,61.4,132.9,정상
2024-01-05,전북,장수군,45740,88.2,62.8,140.3,정상
2024-01-05,전북,임실군,45750,98.9,79.1,125,정상
2024-01-05,전북,순창군,45770,83.9,67.1,125,정상
2024-01-05,전북,고창군,45790,75.6,72,105,정상
2024-01-05,전북,부안군,45800,73,69.2,105.5,정상
2024-01-05,전남,목포시,46110,68.5,62,110.5,정상
2024-01-05,전남,여수시,46130,91,76.6,118.9,정상
2024-01-05,전남,순천시,46150,86.6,77,112.4,정상
2024-01-05,전남,나주시,46170,66.5,56.2,118.3,정상
2024-01-05,전남,광양시,46230,74.5,81.8,91.1,정상
2024-01-05,전남,담양군,46710,80.4,60.8,132.1,정상
2024-01-05,전남,곡성군,46720,91.7,62.8,146,정상
2024-01-05,전남,구례군,46730,76.2,71.9,106,정상
2024-01-05,전남,고흥군,46770,80.3,73.5,109.2,정상
2024-01-05,전남,보성군,46780,76.9,76.6,100.4,정상
2024-01-05,전남,화순군,46790,87.1,65.2,133.6,정상
2024-01-05,전남,장흥군,46800,83.5,69.2,120.6,정상
2024-01-05,전남,강진군,46810,87.1,68.4,127.3,정상
2024-01-05,전남,해남군,46820,74.1,66.5,111.5,정상
2024-01-05,전남,영암군,46830,80.8,65,124.4,정상
2024-01-05,전남,무안군,46840,83.4,69.9,119.3,정상
2024-01-05,전남,함평군,46860,89,68,130.9,정상
2024-01-05,전남,영광군,46870,81.4,66.2,123,정상
2024-01-05,전남,장성군,46880,81.2,60.6,134,정상
2024-01-05,전남,완도군,46890,83.2,71.6,116.2,정상
2024-01-05,전남,진도군,46900,83.7,67.9,123.3,정상
2024-01-05,전남,신안군,46910,86.5,69.6,124.3,정상
2024-01-05,경북,포항시,47110,89.5,74.8,119.6,정상
2024-01-05,경북,경주시,47130,89.8,70.8,126.8,정상
2024-01-05,경북,김천시,47150,88,83.6,105.3,정상
2024-01-05,경북,안동시,47170,82.4,74.4,110.8,정상
2024-01-05,경북,구미시,47190,91,76.6,118.7,정상
2024-01-05,경북,영주시,47210,91.4,78.6,116.3,정상
2024-01-05,경북,영천시,47230,85.2,76.6,111.3,정상
2024-01-05,경북,상주시,47250,93.7,74.9,125.2,정상
2024-01-05,경북,문경시,47280,90.7,80.8,112.3,정상
2024-01-05,경북,경산시,47290,88.2,71.5,123.4,정상
2024-01-05,대구,군위군,47720,98.9,78.5,125.9,정상
2024-01-05,경북,의성군,47730,83.3,63.5,131.3,정상
2024-01-05,경북,청송군,47750,87.9,59.9,146.7,정상
2024-01-05,경북,영양군,47760,93.4,79,118.3,정상
2024-01-05,경북,영덕군,47770,97,73.8,131.5,정상
2024-01-05,경북,청도군,47820,86.7,74,117.3,정상
2024-01-05,경북,고령군,47830,87,63.3,137.4,정상
