"표준코드","시설명","소재지","착공년도","준공년도","종별","구분","유역면적","홍수면적","만수면적","수혜면적","한발빈도","홍수빈도","제체형식","제체체적","제체길이","제체높이","총저수량","유효저수량","사수량","취수형식","홍수위","만수위","사수위"
"4473010004","용암","세종특별자치시 연서면 용암리","1979-12-20","1989-01-01","1","주수원","1620","92","79","478","10","100","필댐(죤형)","84524","226","17","5284","4868","416","취수탑형","61","61","50"
"4476010006","반산","충청남도 부여군 규암면 석우리","1946-06-01","1956-06-30","1","주수원","1740","138","125","765","10","200","필댐(균일형)","438043","907","13","5692","5652","40","취수탑형","18","17","8"
"4476010042","상천","충청남도 부여군 홍산면 상천리","1942-01-01","1943-12-01","1","주수원","353","12","11","183","10","200","필댐(균일형)","69176","110","17","684","615","69","사통형","70","69","58"
"4476010046","옥산","충청남도 부여군 옥산면 봉산리","1929-04-01","1930-09-01","1","주수원","1700","75","73","482","10","200","필댐(균일형)","1534326","548","12","2682","2413","269","사통형","27","26","21"
"4476010060","복심","충청남도 부여군 충화면 복금리","1929-04-01","1930-09-01","1","주수원","1761","111","96","479","10","200","필댐(죤형)","74622","326","13","4711","4706","5","취수탑형","21","20","12"
"4476010069","덕용","충청남도 부여군 양화면 송정리","1943-12-06","1955-05-31","1","주수원","1580","101","86","1071","10","200","필댐(죤형)","19757","298","18","5661","5661","0","취수탑형","29","28","15"
"4476010076","가신","충청남도 부여군 임천면 가신리","1940-11-01","1941-12-01","1","주수원","200","14","13","62","10","200","필댐(균일형)","42374","164","12","433","426","7","사통형","28","27","20"
"4476010084","두곡","충청남도 부여군 임천면 두곡리","1943-01-01","1944-12-01","2","주수원","92","4","3","22","10","200","필댐(균일형)","15484","135","7","111","100","11","사통형","36","35","30"
"4476010094","마하동","충청남도 부여군 세도면 귀덕리","1944-01-01","1945-05-31","2","주수원","65","7","6","36","10","200","필댐(균일형)","14689","163","5","137","129","8","사통형","12","11","8"
"4476010095","삼산","충청남도 부여군 외산면 삼산리","2001-12-17","2009-12-30","1","주수원","180","6","5","80","10","200","필댐(균일형)","182440","210","26","546","543","3","취수탑형","167","166","145"
"4476010096","화성","충청남도 부여군 외산면 화성리","2001-12-17","2009-12-30","1","주수원","205","11","9","80","10","200","필댐(균일형)","123880","200","25","724","721","4","취수탑형","183","182","166"
"4477010004","축동","충청남도 서천군 한산면 축동리","1945-09-01","1955-05-31","1","주수원","752","96","82","370","10","200","필댐(죤형)","7612","397","6","1707","1491","216","취수탑형","17","16","15"
"4477010006","동부","충청남도 서천군 시초면 봉선리","1923-11-17","1926-06-10","1","주수원","2834","268","244","2477","10","200","필댐(죤형)","6665","126","12","12182","10734","1448","취수탑형","17","16","7"
"4477010007","문산","충청남도 서천군 문산면 신농리","1957-12-15","1964-12-04","1","주수원","960","40","37","261","10","200","필댐(죤형)","13965","350","11","973","973","0","사통형","15","11","5"
"4477010010","종천","충청남도 서천군 판교면 상좌리","1956-10-21","1962-05-31","1","주수원","1200","52","50","385","10","200","필댐(죤형)","221334","254","20","3381","3353","28","사통형","44","43","27"
"4477010011","서부","충청남도 서천군 판교면 흥림리","1923-11-17","1926-06-10","1","주수원","3039","139","125","1627","10","200","필댐(죤형)","24513","298","18","8018","7989","29","취수탑형","23","21","10"
"4477010015","안치","충청남도 서천군 비인면 성북리","1943-09-04","1945-09-20","2","주수원","110","9","4","53","10","200","필댐(죤형)","2875","80","12","167","167","0","사통형","15","14","7"
"4477010020","주항","충청남도 서천군 서면 주항리","1946-11-01","1958-08-28","1","주수원","367","32","32","163","10","200","필댐(죤형)","4514","283","8","744","691","53","취수탑형","9","8","5"
"4479010002","적누","충청남도 청양군 청양읍 적누리","1985-08-12","1997-12-31","1","주수원","452","25","23","164","10","200","필댐(죤형)","1489000","212","32","2626","2611","15","취수탑형","124","123","101"
"4479010014","모곡","충청남도 청양군 운곡면 모곡리","1977-01-01","1978-12-31","2","주수원","58","1","2","13","5","100","필댐(죤형)","2770","60","5","8","8","0","사통형","113","112","108"
"4479010015","신대(운곡)","충청남도 청양군 운곡면 신대리","1975-11-17","1977-12-20","1","주수원","962","28","28","191","10","200","필댐(죤형)","1599000","203","19","2990","2930","60","사통형","100","98","83"
"4479010033","천장","충청남도 청양군 정산면 천장리","1972-12-14","1978-12-31","1","주수원","1270","26","24","551","10","200","필댐(죤형)","2160000","244","31","2882","2878","5","취수탑형","100","99","73"
"4479010038","내지곡","충청남도 청양군 목면 지곡리","1943-01-01","1945-12-31","2","주수원","32","1","1","18","5","100","필댐(죤형)","4900","59","5","3","3","0","사통형","41","40","37"
"4479010041","아산","충청남도 청양군 청남면 아산리","1943-01-01","1945-12-31","2","주수원","29","1","2","20","10","100","필댐(죤형)","4600","64","3","9","9","0","사통형","29","28","26"
"4479010044","도림","충청남도 청양군 장평면 적곡리","1987-12-01","2001-12-15","1","주수원","650","27","26","482","10","200","필댐(죤형)","3160000","175","39","3829","3776","53","취수탑형","92","91","63"
"4479010046","관현(갓고개)","충청남도 청양군 장평면 관현리","1943-01-01","1945-12-31","2","주수원","78","1","1","20","10","200","필댐(죤형)","21000","60","6","4","4","0","사통형","40","39","37"
"4479010061","화암","충청남도 청양군 화성면 화암리","1943-11-11","1945-03-30","1","주수원","170","7","7","69","10","200","필댐(죤형)","314000","72","13","414","401","14","사통형","121","119","109"
"4479010063","신리","충청남도 청양군 화성면 수정리","1944-01-01","1945-03-31","2","주수원","68","2","2","32","10","100","필댐(죤형)","99000","92","15","159","159","0","사통형","104","103","93"
"4479010065","수정","충청남도 청양군 화성면 수정리","1989-01-01","1994-12-31","1","주수원","106","5","5","53","10","200","필댐(죤형)","322000","196","24","337","337","1","사통형","119","118","102"
"4479010067","원당1","충청남도 청양군 화성면 용당리","1963-01-01","1965-12-31","2","주수원","25","2","1","10","10","100","필댐(죤형)","8000","48","11","14","14","0","사통형","104","103","96"
"4479010070","매산","충청남도 청양군 화성면 매산리","1976-12-01","1979-09-28","1","주수원","345","9","9","102","10","200","필댐(죤형)","412000","166","20","555","554","1","사통형","104","103","89"
"4479010075","사점","충청남도 청양군 비봉면 사점리","1944-01-03","1945-03-30","2","주수원","207","7","6","100","10","100","필댐(죤형)","328000","82","15","297","297","0","사통형","72","72","61"
"4479010076","관산2","충청남도 청양군 비봉면 관산리","1975-01-01","1977-12-31","2","주수원","143","2","2","12","10","100","필댐(죤형)","23000","56","12","29","29","0","사통형","93","92","86"
"4479010077","관산","충청남도 청양군 비봉면 관산리","1985-08-12","1997-12-31","1","주수원","250","12","11","156","10","200","필댐(죤형)","995000","168","31","1170","1170","0","취수탑형","108","107","84"
"4479010079","갈망골","충청남도 청양군 비봉면 강정리","2000-12-19","2004-12-20","2","주수원","55","4","4","28","10","100","필댐(죤형)","15500","137","9","189","155","34","사통형","55","54","48"
"4479010080","안골","충청남도 청양군 비봉면 강정리","1962-01-01","1964-12-31","2","주수원","35","1","1","15","10","200","필댐(죤형)","8880","93","5","15","15","0","사통형","47","46","43"
"4479010083","용천","충청남도 청양군 비봉면 용천리","1956-01-01","1958-12-31","2","주수원","102","5","5","36","10","100","필댐(죤형)","131000","249","8","156","150","6","사통형","67","66","62"
"4479010084","방한","충청남도 청양군 비봉면 방한리","1956-01-02","1958-12-31","2","주수원","100","3","3","70","10","200","필댐(죤형)","147000","174","13","140","119","22","사통형","86","85","80"
"4479010085","신정","충청남도 청양군 화성면 신정리","1970-01-01","1971-12-31","2","주수원","75","2","1","27","10","200","필댐(죤형)","45200","67","12","49","49","0","사통형","95","94","89"
"4479010086","원용두","충청남도 청양군 정산면 용두리","1954-01-01","1955-12-31","2","주수원","174","2","1","22","5","200","필댐(죤형)","10200","125","5","15","15","0","사통형","67","66","64"
"4479010087","은곡","충청남도 청양군 장평면 적곡리","1987-12-01","2001-12-31","1","주수원","168","12","11","125","10","200","필댐(죤형)","867000","169","29","922","867","55","사통형","85","84","72"
"4479010088","장재","충청남도 청양군 비봉면 장재리","1956-01-01","1958-12-31","2","주수원","29","1","2","11","5","100","필댐(죤형)","7890","82","4","12","12","0","사통형","67","66","64"
"4479010089","대박","충청남도 청양군 정산면 대박리","2002-09-10","2005-12-23","1","주수원","77","4","4","50","10","200","필댐(죤형)","275000","146","25","347","345","2","사통형","115","114","100"
"4479010090","칠갑","충청남도 청양군 대치면 광대리","1991-08-12","2013-12-31","1","주수원","1730","66","59","682","10","200","필댐(죤형)","299212","250","31","5085","4760","325","취수탑형","141","139","125"
"4479010157","온암","충청남도 청양군 남양면 온암리","2003-12-17","2017-12-31","1","주수원","750","28","25","","10","100","필댐(죤형)","","241","22","2024","1747","277","취수탑형","124","122","110"
"4479010170","본의","충청남도 청양군 목면 본의리","2006-12-22","2018-12-20","1","주수원","380","19","18","","10","200","필댐(죤형)","181000","181","33","1600","1390","210","취수탑형","69","68","50"
"4480010004","벽정","충청남도 홍성군 광천읍 벽계리","1941-01-01","1945-01-01","2","주수원","210","13","6","58","10","100","필댐(균일형)","5724","106","11","205","205","0","사통형","35","34","28"
"4480010007","월암","충청남도 홍성군 금마면 봉서리","1981-03-07","1992-01-01","1","주수원","205","9","8","35","10","100","필댐(균일형)","8232","168","10","323","309","14","사통형","63","62","55"
"4480010008","홍양","충청남도 홍성군 금마면 장성리","1941-01-01","1945-01-01","1","주수원","2410","104","67","442","10","100","필댐(균일형)","9455","153","10","2057","2057","0","사통형","34","32","24"
"4480010011","장곡","충청남도 홍성군 장곡면 죽전리","1976-01-01","1978-01-01","1","주수원","1064","39","30","255","10","100","필댐(균일형)","38137","521","12","1122","1122","0","사통형","42","41","34"
"4480010012","홍동","충청남도 홍성군 장곡면 지정리","1945-01-01","1955-01-01","1","주수원","1480","60","41","235","10","100","필댐(균일형)","9970","191","9","1064","1064","0","사통형","45","44","40"
"4480010039","가곡","충청남도 홍성군 갈산면 가곡리","1982-01-01","1984-01-01","1","주수원","462","20","19","201","10","200","필댐(균일형)","31590","234","23","1575","1543","32","사통형","86","86","71"
"4480010042","대사","충청남도 홍성군 갈산면 대사리","1978-01-01","1984-01-01","1","주수원","290","18","17","163","10","100","필댐(균일형)","30960","240","22","1376","1376","0","사통형","88","87","69"
"4480010043","공리","충청남도 홍성군 구항면 공리","1983-01-01","1985-01-01","1","주수원","370","33","30","168","10","100","필댐(균일형)","12160","152","16","1507","1463","44","사통형","45","44","33"
